order_date,order_id,order_completion_minutes,priority_num,total_qty,risk_percentile,high_risk
2025-11-08,BLR_127975,372.3848472143265,3,3228.0,0.5272727272727272,False
2025-11-08,BLR_127976,470.2836635989574,5,1657.0,0.7090909090909091,False
2025-11-08,BLR_127977,205.17349141583102,2,829.0,0.2727272727272727,False
2025-11-08,BLR_127979,216.01447639701183,2,560.0,0.3090909090909091,False
2025-11-08,BLR_127981,492.2283867481439,5,387.0,0.7454545454545455,False
2025-11-08,BLR_127982,267.5562587522881,1,6042.0,0.41818181818181815,False
2025-11-08,BLR_127984,215.80089968501724,2,567.0,0.2909090909090909,False
2025-11-08,BLR_127985,244.27979879910222,2,1146.0,0.4,False
2025-11-08,BLR_127986,332.9774162823161,2,3417.0,0.4727272727272727,False
2025-11-08,BLR_127987,456.84001982550797,3,6977.0,0.6727272727272727,False
2025-11-08,BLR_127988,179.34721636681994,1,2475.0,0.23636363636363636,False
2025-11-08,BLR_127989,527.541395052308,5,1862.0,0.8181818181818182,False
2025-11-08,BLR_127990,374.5377967662793,3,3417.0,0.5454545454545454,False
2025-11-08,BLR_127991,568.5965468275803,5,3630.0,0.9090909090909091,True
2025-11-08,BLR_127992,544.7542871090501,5,474.0,0.8545454545454545,False
2025-11-08,BLR_127993,578.5300147159654,9,535.0,0.9636363636363636,True
2025-11-08,BLR_127994,443.320615111892,4,647.0,0.6363636363636364,False
2025-11-08,BLR_127995,511.5949329194603,4,2065.0,0.7636363636363637,False
2025-11-09,BLR_128118,693.0574612546628,5,1067.0,0.8823529411764706,False
2025-11-09,BLR_128119,521.0837636855987,5,139.0,0.6470588235294118,False
2025-11-09,BLR_128120,658.3943994215291,5,3380.0,0.8431372549019608,False
2025-11-09,BLR_128121,760.8417886209756,5,9304.0,0.9411764705882353,True
2025-11-09,BLR_128122,384.9058658472477,2,4113.0,0.47058823529411764,False
2025-11-09,BLR_128123,336.58697138382905,2,2782.0,0.37254901960784315,False
2025-11-09,BLR_128124,220.58156917839776,2,1562.0,0.2549019607843137,False
2025-11-09,BLR_128126,345.72639756434097,1,9509.0,0.39215686274509803,False
2025-11-09,BLR_128129,510.90103870844626,3,2218.0,0.6274509803921569,False
2025-11-09,BLR_128130,404.57042393408216,3,2492.0,0.49019607843137253,False
2025-11-09,BLR_128131,136.4653007391884,1,1056.0,0.17647058823529413,False
2025-11-09,BLR_128133,1.4257053199876737,1,3.0,0.0196078431372549,False
2025-11-09,BLR_128134,633.2624783436218,5,2901.0,0.803921568627451,False
2025-11-09,BLR_128135,22.3134309165719,1,569.0,0.0392156862745098,False
2025-11-09,BLR_128136,229.63843067622096,2,1306.0,0.27450980392156865,False
2025-11-09,BLR_128137,671.7196500384422,5,2840.0,0.8627450980392157,False
2025-11-09,BLR_128138,438.1283760398452,3,2684.0,0.5686274509803921,False
2025-11-09,BLR_128140,129.9701877951239,1,3661.0,0.1568627450980392,False
2025-11-09,BLR_128141,427.2989875579349,3,2962.0,0.5490196078431373,False
2025-11-09,BLR_128142,62.162663167513344,1,980.0,0.058823529411764705,False
2025-11-09,BLR_128143,360.6400051101995,2,6518.0,0.43137254901960786,False
2025-11-09,BLR_128144,115.85934690608856,1,1576.0,0.13725490196078433,False
2025-11-09,BLR_128146,164.14867991076548,1,2707.0,0.21568627450980393,False
2025-11-09,BLR_128147,489.65380863422234,3,3572.0,0.6078431372549019,False
2025-11-09,BLR_128148,528.191538308133,3,3522.0,0.6666666666666666,False
2025-11-09,BLR_128149,112.07298933759328,1,1021.0,0.0784313725490196,False
2025-11-09,BLR_128150,537.1435174675757,3,3405.0,0.6862745098039216,False
2025-11-09,BLR_128151,261.4313528020296,2,1570.0,0.3137254901960784,False
2025-11-09,BLR_128152,629.3411869870205,5,764.0,0.7843137254901961,False
2025-11-09,BLR_128153,305.67214009509803,2,1600.0,0.3333333333333333,False
2025-11-09,BLR_128155,739.7063252985247,5,3713.0,0.9215686274509803,True
2025-11-09,BLR_128156,650.2133625667583,5,562.0,0.8235294117647058,False
2025-11-09,BLR_128157,112.09602897303157,1,760.0,0.09803921568627451,False
2025-11-09,BLR_128158,800.8169181612473,5,5618.0,1.0,True
2025-11-09,BLR_128160,767.6844282340442,5,3039.0,0.9607843137254902,True
2025-11-09,BLR_128161,424.8530161945718,2,1639.0,0.5098039215686274,False
2025-11-09,BLR_128162,177.45593475729186,1,2619.0,0.23529411764705882,False
2025-11-09,BLR_128163,232.68169159049296,1,1966.0,0.29411764705882354,False
2025-11-09,BLR_128164,573.6186574906791,3,2735.0,0.7450980392156863,False
2025-11-09,BLR_128165,467.24100967578767,2,3075.0,0.5882352941176471,False
2025-11-09,BLR_128166,115.49091368613603,1,424.0,0.11764705882352941,False
2025-11-09,BLR_128168,566.8192320098755,3,2499.0,0.7254901960784313,False
2025-11-09,BLR_128170,606.9673863743902,3,6371.0,0.7647058823529411,False
2025-11-09,BLR_128171,151.09582294551385,1,1626.0,0.19607843137254902,False
2025-11-09,BLR_128173,425.0105376119974,2,3580.0,0.5294117647058824,False
2025-11-09,BLR_128174,769.7008662521657,5,1799.0,0.9803921568627451,True
2025-11-09,BLR_128175,554.6309756506348,3,2326.0,0.7058823529411765,False
2025-11-09,BLR_128176,700.266580170552,5,1659.0,0.9019607843137255,True
2025-11-09,BLR_128177,359.5108259564825,2,1769.0,0.4117647058823529,False
2025-11-09,BLR_128178,368.6228009577996,2,1392.0,0.45098039215686275,False
2025-11-09,BLR_128179,328.31219677869336,3,98.0,0.35294117647058826,False
2025-11-10,BLR_128445,610.0068719495532,5,534.0,0.8703703703703703,False
2025-11-10,BLR_128446,605.4346881189965,5,636.0,0.8518518518518519,False
2025-11-10,BLR_128447,587.7486683327313,5,56.0,0.8148148148148148,False
2025-11-10,BLR_128448,425.3631571456535,3,1673.0,0.5555555555555556,False
2025-11-10,BLR_128449,356.3105610021932,2,4690.0,0.46296296296296297,False
2025-11-10,BLR_128450,598.567741401487,5,1317.0,0.8333333333333334,False
2025-11-10,BLR_128451,443.3768843698928,3,2234.0,0.6111111111111112,False
2025-11-10,BLR_128452,170.11516880273663,1,1806.0,0.2037037037037037,False
2025-11-10,BLR_128453,326.31483947065294,2,3849.0,0.3888888888888889,False
2025-11-10,BLR_128454,166.98955899449209,1,1422.0,0.18518518518518517,False
2025-11-10,BLR_128455,110.3568828401222,1,3406.0,0.1111111111111111,False
2025-11-10,BLR_128456,661.0876246934065,5,2294.0,0.9629629629629629,True
2025-11-10,BLR_128457,546.829669536444,3,3622.0,0.7592592592592593,False
2025-11-10,BLR_128458,108.87078925227976,1,4000.0,0.09259259259259259,False
2025-11-10,BLR_128459,481.48050148418207,3,1917.0,0.6481481481481481,False
2025-11-10,BLR_128460,23.308966880026933,1,3.0,0.018518518518518517,False
2025-11-10,BLR_128461,170.2876630870017,2,819.0,0.2222222222222222,False
2025-11-10,BLR_128463,710.7342958819706,5,2646.0,0.9814814814814815,True
2025-11-10,BLR_128466,658.6400683180428,5,3528.0,0.9444444444444444,True
2025-11-10,BLR_128467,460.6171679065404,3,3402.0,0.6296296296296297,False
2025-11-10,BLR_128468,66.91251818036405,1,1581.0,0.07407407407407407,False
2025-11-10,BLR_128469,34.19234094729755,1,4.0,0.037037037037037035,False
2025-11-10,BLR_128471,311.03906428344703,2,8085.0,0.37037037037037035,False
2025-11-10,BLR_128472,518.856009309695,3,1708.0,0.6851851851851852,False
2025-11-10,BLR_128473,124.63947277188782,1,2770.0,0.12962962962962962,False
2025-11-10,BLR_128475,187.28321062030258,2,331.0,0.2777777777777778,False
2025-11-10,BLR_128476,249.54715883426925,2,1759.0,0.3148148148148148,False
2025-11-10,BLR_128478,652.5970730834745,5,2535.0,0.9259259259259259,True
2025-11-10,BLR_128479,263.65208679429236,2,1993.0,0.35185185185185186,False
2025-11-10,BLR_128480,441.54634250309124,3,2339.0,0.5925925925925926,False
2025-11-10,BLR_128481,344.88521264728513,3,1694.0,0.42592592592592593,False
2025-11-10,BLR_128482,45.692867320822806,1,2.0,0.05555555555555555,False
2025-11-10,BLR_128483,174.62868206298145,1,3366.0,0.24074074074074073,False
2025-11-10,BLR_128485,203.78878648825864,2,54.0,0.2962962962962963,False
2025-11-10,BLR_128486,545.386055538603,5,1230.0,0.7407407407407407,False
2025-11-10,BLR_128487,520.6133566586417,5,1783.0,0.7037037037037037,False
2025-11-10,BLR_128488,133.2482940942828,1,1380.0,0.14814814814814814,False
2025-11-10,BLR_128489,533.9796170505194,5,2026.0,0.7222222222222222,False
2025-11-10,BLR_128490,349.2450233301298,3,1870.0,0.4444444444444444,False
2025-11-10,BLR_128491,134.3434833122502,1,1710.0,0.16666666666666666,False
2025-11-10,BLR_128492,406.97501516434556,3,2457.0,0.5185185185185185,False
2025-11-10,BLR_128493,363.5084977832435,2,4040.0,0.5,False
2025-11-10,BLR_128494,426.3871349427735,3,2678.0,0.5740740740740741,False
2025-11-10,BLR_128495,616.2937522077061,5,3691.0,0.8888888888888888,False
2025-11-10,BLR_128497,181.16278282102388,1,2750.0,0.25925925925925924,False
2025-11-10,BLR_128498,258.6083419149894,2,1040.0,0.3333333333333333,False
2025-11-10,BLR_128499,570.7373633045531,5,1105.0,0.7962962962962963,False
2025-11-10,BLR_128500,360.07252905642935,2,5143.0,0.48148148148148145,False
2025-11-10,BLR_128501,338.5661232210201,2,3182.0,0.4074074074074074,False
2025-11-10,BLR_128505,409.90013901184767,3,2623.0,0.5370370370370371,False
2025-11-10,BLR_128506,712.0075017894816,9,2183.0,1.0,True
2025-11-10,BLR_128507,640.1585562423323,5,7924.0,0.9074074074074074,True
2025-11-10,BLR_128509,561.8413369709605,4,2738.0,0.7777777777777778,False
2025-11-10,BLR_128510,509.1035776982177,4,2270.0,0.6666666666666666,False
2025-11-11,BLR_128684,637.8731511448902,5,814.0,0.8035714285714286,False
2025-11-11,BLR_128685,639.4588922172841,5,205.0,0.8214285714285714,False
2025-11-11,BLR_128686,146.6019868322855,1,499.0,0.125,False
2025-11-11,BLR_128687,163.20165640367543,1,2017.0,0.16071428571428573,False
2025-11-11,BLR_128688,510.3560052823433,2,8970.0,0.5714285714285714,False
2025-11-11,BLR_128689,303.88665442777517,2,3.0,0.26785714285714285,False
2025-11-11,BLR_128690,785.9785676007431,9,4460.0,0.9821428571428571,True
2025-11-11,BLR_128691,133.46021536325406,1,2191.0,0.08928571428571429,False
2025-11-11,BLR_128693,323.58357595566366,2,2541.0,0.3392857142857143,False
2025-11-11,BLR_128694,248.14223108926143,2,3206.0,0.23214285714285715,False
2025-11-11,BLR_128696,239.2721478668976,2,1152.0,0.19642857142857142,False
2025-11-11,BLR_128698,314.8804518859922,2,4808.0,0.2857142857142857,False
2025-11-11,BLR_128700,503.5840066229068,3,2735.0,0.5535714285714286,False
2025-11-11,BLR_128701,240.67176005404286,1,8261.0,0.21428571428571427,False
2025-11-11,BLR_128702,321.483414266959,2,3606.0,0.32142857142857145,False
2025-11-11,BLR_128703,59.98799773915536,1,852.0,0.017857142857142856,False
2025-11-11,BLR_128705,90.71670078313592,1,1031.0,0.03571428571428571,False
2025-11-11,BLR_128706,115.29165865840353,1,2064.0,0.07142857142857142,False
2025-11-11,BLR_128708,419.1244472254578,3,3231.0,0.48214285714285715,False
2025-11-11,BLR_128709,316.15694526202736,2,2167.0,0.30357142857142855,False
2025-11-11,BLR_128710,414.42759602355983,3,2147.0,0.4642857142857143,False
2025-11-11,BLR_128711,333.5887867961527,2,2274.0,0.35714285714285715,False
2025-11-11,BLR_128712,354.84619588447043,2,3400.0,0.4107142857142857,False
2025-11-11,BLR_128713,348.81665672090986,3,3.0,0.39285714285714285,False
2025-11-11,BLR_128714,104.25412782884774,1,603.0,0.05357142857142857,False
2025-11-11,BLR_128715,385.6964355457733,2,4004.0,0.44642857142857145,False
2025-11-11,BLR_128716,477.17045682213825,3,3677.0,0.5357142857142857,False
2025-11-11,BLR_128717,446.67240531865525,3,2609.0,0.5,False
2025-11-11,BLR_128718,761.2054544638362,5,3289.0,0.9642857142857143,True
2025-11-11,BLR_128719,274.6282798259366,1,6801.0,0.25,False
2025-11-11,BLR_128720,468.09592387862176,3,2243.0,0.5178571428571429,False
2025-11-11,BLR_128721,821.5104375751985,5,7311.0,1.0,True
2025-11-11,BLR_128722,562.8894719362765,3,3588.0,0.6607142857142857,False
2025-11-11,BLR_128723,702.8104304117411,5,3857.0,0.9464285714285714,True
2025-11-11,BLR_128724,578.4553943417478,3,4813.0,0.6785714285714286,False
2025-11-11,BLR_128725,650.1555155563053,5,395.0,0.8392857142857143,False
2025-11-11,BLR_128726,605.7950842498556,5,385.0,0.7142857142857143,False
2025-11-11,BLR_128727,347.78108754827156,2,256.0,0.375,False
2025-11-11,BLR_128729,613.0401293944473,5,1945.0,0.75,False
2025-11-11,BLR_128732,536.6694863043078,3,3018.0,0.6071428571428571,False
2025-11-11,BLR_128733,519.8422016585579,3,1719.0,0.5892857142857143,False
2025-11-11,BLR_128736,665.2884631923612,5,1861.0,0.8571428571428571,False
2025-11-11,BLR_128737,552.1821518854505,3,2509.0,0.625,False
2025-11-11,BLR_128738,611.1701041945332,5,1482.0,0.7321428571428571,False
2025-11-11,BLR_128739,559.1130510084869,3,2562.0,0.6428571428571429,False
2025-11-11,BLR_128740,635.8805219202968,5,1179.0,0.7857142857142857,False
2025-11-11,BLR_128741,690.2790614093482,5,2048.0,0.9107142857142857,True
2025-11-11,BLR_128742,143.1402876658157,1,1345.0,0.10714285714285714,False
2025-11-11,BLR_128743,687.3778039791163,5,1016.0,0.8928571428571429,False
2025-11-11,BLR_128744,358.98620162604465,2,1943.0,0.42857142857142855,False
2025-11-11,BLR_128745,691.1458883237307,5,3773.0,0.9285714285714286,True
2025-11-11,BLR_128746,214.9843622423555,1,3121.0,0.17857142857142858,False
2025-11-11,BLR_128747,671.2107500714785,5,1556.0,0.875,False
2025-11-11,BLR_128748,153.73923655160937,1,475.0,0.14285714285714285,False
2025-11-11,BLR_128749,596.0539184246619,4,4264.0,0.6964285714285714,False
2025-11-11,BLR_128750,625.6755180586503,4,1358.0,0.7678571428571429,False
2025-11-12,BLR_129298,516.9235475321727,5,1364.0,0.9382716049382716,True
2025-11-12,BLR_129299,393.30672105043635,3,2.0,0.6049382716049383,False
2025-11-12,BLR_129300,137.33572226124514,1,1631.0,0.2222222222222222,False
2025-11-12,BLR_129301,393.2961683252172,3,2.0,0.5925925925925926,False
2025-11-12,BLR_129302,226.4743418420998,2,2.0,0.345679012345679,False
2025-11-12,BLR_129303,186.35882535531837,1,4345.0,0.2716049382716049,False
2025-11-12,BLR_129304,482.02432018994375,5,310.0,0.8518518518518519,False
2025-11-12,BLR_129305,454.7399213957851,5,3.0,0.7407407407407407,False
2025-11-12,BLR_129306,455.23211082837827,5,4.0,0.7530864197530864,False
2025-11-12,BLR_129307,0.6929146403332734,1,2.0,0.012345679012345678,False
2025-11-12,BLR_129308,238.16766175779318,2,955.0,0.38271604938271603,False
2025-11-12,BLR_129310,420.244409048362,3,6071.0,0.6666666666666666,False
2025-11-12,BLR_129311,334.7010926423352,3,1726.0,0.5308641975308642,False
2025-11-12,BLR_129312,267.0010320395413,3,2.0,0.41975308641975306,False
2025-11-12,BLR_129313,385.5418220678023,3,4345.0,0.5802469135802469,False
2025-11-12,BLR_129314,454.3502460021944,5,1.0,0.7283950617283951,False
2025-11-12,BLR_129315,105.66792705222545,1,1959.0,0.13580246913580246,False
2025-11-12,BLR_129316,521.9411845012481,5,2575.0,0.9506172839506173,True
2025-11-12,BLR_129317,267.72691830033096,3,2.0,0.43209876543209874,False
2025-11-12,BLR_129318,458.9316429811927,5,3.0,0.7901234567901234,False
2025-11-12,BLR_129319,106.69583063770217,1,1822.0,0.14814814814814814,False
2025-11-12,BLR_129320,458.60487997144867,5,2.0,0.7777777777777778,False
2025-11-12,BLR_129321,268.4349330812648,3,2.0,0.4444444444444444,False
2025-11-12,BLR_129322,571.7863393069922,5,2500.0,0.9629629629629629,True
2025-11-12,BLR_129323,276.4948763724451,2,1962.0,0.4691358024691358,False
2025-11-12,BLR_129324,321.2880402232981,3,1581.0,0.5061728395061729,False
2025-11-12,BLR_129325,159.14964494878737,2,1421.0,0.24691358024691357,False
2025-11-12,BLR_129326,54.176330123464254,1,503.0,0.037037037037037035,False
2025-11-12,BLR_129327,124.52224826258013,2,2.0,0.18518518518518517,False
2025-11-12,BLR_129328,158.8812449706902,2,364.0,0.2345679012345679,False
2025-11-12,BLR_129329,601.3790798550529,5,2523.0,1.0,True
2025-11-12,BLR_129330,376.19658042613395,3,2599.0,0.5555555555555556,False
2025-11-12,BLR_129331,587.8887533466211,9,1874.0,0.9876543209876543,True
2025-11-12,BLR_129332,60.644511834793654,1,509.0,0.04938271604938271,False
2025-11-12,BLR_129333,583.707238910996,5,3350.0,0.9753086419753086,True
2025-11-12,BLR_129334,366.3459516963749,3,1660.0,0.5432098765432098,False
2025-11-12,BLR_129335,221.75964945120566,2,2549.0,0.32098765432098764,False
2025-11-12,BLR_129336,137.27430020854925,2,4.0,0.20987654320987653,False
2025-11-12,BLR_129338,490.6592761831694,5,371.0,0.8888888888888888,False
2025-11-12,BLR_129339,37.945761321832784,1,2.0,0.024691358024691357,False
2025-11-12,BLR_129340,420.8228444853068,3,3052.0,0.6790123456790124,False
2025-11-12,BLR_129341,410.3284080222025,5,2.0,0.6296296296296297,False
2025-11-12,BLR_129342,72.00807978424797,1,574.0,0.06172839506172839,False
2025-11-12,BLR_129343,510.7716495730337,9,5.0,0.9135802469135802,True
2025-11-12,BLR_129344,321.5671650026492,3,3.0,0.5185185185185185,False
2025-11-12,BLR_129345,85.87052210687958,1,751.0,0.1111111111111111,False
2025-11-12,BLR_129346,136.8741429348135,2,2.0,0.19753086419753085,False
2025-11-12,BLR_129347,223.78660172231528,1,6377.0,0.3333333333333333,False
2025-11-12,BLR_129348,175.4679685207317,1,3218.0,0.25925925925925924,False
2025-11-12,BLR_129349,234.48283566767927,2,1459.0,0.35802469135802467,False
2025-11-12,BLR_129350,248.48997343818635,2,4280.0,0.3950617283950617,False
2025-11-12,BLR_129351,235.14635794901187,2,1799.0,0.37037037037037035,False
2025-11-12,BLR_129352,282.55590048849615,2,2762.0,0.48148148148148145,False
2025-11-12,BLR_129353,259.9680396215451,2,1527.0,0.4074074074074074,False
2025-11-12,BLR_129354,413.06817926385287,5,2.0,0.6419753086419753,False
2025-11-12,BLR_129355,490.84520284634584,5,2133.0,0.9012345679012346,True
2025-11-12,BLR_129356,192.5610645789653,2,2.0,0.2839506172839506,False
2025-11-12,BLR_129357,119.52959754026902,1,1795.0,0.16049382716049382,False
2025-11-12,BLR_129358,268.965122494818,2,3467.0,0.4567901234567901,False
2025-11-12,BLR_129359,419.1050267720187,5,6.0,0.654320987654321,False
2025-11-12,BLR_129360,208.582389788343,2,1.0,0.2962962962962963,False
2025-11-12,BLR_129361,78.81199004448375,1,2.0,0.09876543209876543,False
2025-11-12,BLR_129362,456.5919881476676,5,1497.0,0.7654320987654321,False
2025-11-12,BLR_129363,407.9448307544546,3,3071.0,0.6172839506172839,False
2025-11-12,BLR_129364,78.5527251823272,1,2.0,0.08641975308641975,False
2025-11-12,BLR_129365,426.1240379043225,3,2805.0,0.691358024691358,False
2025-11-12,BLR_129366,484.774504410501,5,724.0,0.8641975308641975,False
2025-11-12,BLR_129368,438.36572076236797,5,3.0,0.7037037037037037,False
2025-11-12,BLR_129369,453.7098932447173,3,2579.0,0.7160493827160493,False
2025-11-12,BLR_129371,78.09110259358768,1,1.0,0.07407407407407407,False
2025-11-12,BLR_129372,465.64455938491966,3,3603.0,0.8271604938271605,False
2025-11-12,BLR_129374,377.2284142419309,3,2.0,0.5679012345679012,False
2025-11-12,BLR_129375,462.7309793483734,3,2023.0,0.8024691358024691,False
2025-11-12,BLR_129376,485.14242585438376,5,1322.0,0.8765432098765432,False
2025-11-12,BLR_129377,208.60631797249297,2,2.0,0.30864197530864196,False
2025-11-12,BLR_129378,94.2741019751,1,8.0,0.12345679012345678,False
2025-11-12,BLR_129379,123.98093370858619,1,691.0,0.1728395061728395,False
2025-11-12,BLR_129380,515.0258193945956,5,3068.0,0.9259259259259259,True
2025-11-12,BLR_129381,283.00445362039005,2,1348.0,0.49382716049382713,False
2025-11-12,BLR_129382,464.65974572206983,5,594.0,0.8148148148148148,False
2025-11-12,BLR_129383,478.0390603131407,5,98.0,0.8395061728395061,False
2025-11-13,BLR_129632,537.133668345681,3,3654.0,0.625,False
2025-11-13,BLR_129635,137.93137101169728,1,509.0,0.21428571428571427,False
2025-11-13,BLR_129640,127.39742366597982,1,888.0,0.17857142857142858,False
2025-11-13,BLR_129643,101.66998894478279,1,2.0,0.10714285714285714,False
2025-11-13,BLR_129647,401.3002935770884,3,2551.0,0.48214285714285715,False
2025-11-13,BLR_129652,114.3468813190437,1,1070.0,0.16071428571428573,False
2025-11-13,BLR_129653,91.5577719652601,1,2931.0,0.05357142857142857,False
2025-11-13,BLR_129656,392.3253856235125,2,2554.0,0.44642857142857145,False
2025-11-13,BLR_129660,336.9754098822144,2,1911.0,0.39285714285714285,False
2025-11-13,BLR_129670,417.84905585225385,3,2378.0,0.5,False
2025-11-13,BLR_129676,438.0210277231273,3,2128.0,0.5178571428571429,False
2025-11-13,BLR_129680,267.18436148272497,2,4916.0,0.26785714285714285,False
2025-11-13,BLR_129681,463.8017316462131,3,2798.0,0.5535714285714286,False
2025-11-13,BLR_129682,489.8819714545343,3,2961.0,0.6071428571428571,False
2025-11-13,BLR_129689,95.73554830003235,1,3049.0,0.07142857142857142,False
2025-11-13,BLR_129690,699.9852925430172,5,3976.0,0.9107142857142857,True
2025-11-13,BLR_129691,59.92709003438064,1,537.0,0.03571428571428571,False
2025-11-13,BLR_129696,266.8866537467741,2,1939.0,0.25,False
2025-11-13,BLR_129698,487.2406737651552,3,2507.0,0.5892857142857143,False
2025-11-13,BLR_129700,539.499887181693,3,4373.0,0.6607142857142857,False
2025-11-13,BLR_129701,539.0246834140629,3,3505.0,0.6428571428571429,False
2025-11-13,BLR_129702,307.24586065554155,2,4191.0,0.32142857142857145,False
2025-11-13,BLR_129703,651.0354660049078,5,1026.0,0.8928571428571429,False
2025-11-13,BLR_129704,621.3108988617454,5,122.0,0.8392857142857143,False
2025-11-13,BLR_129705,723.134008498325,5,5123.0,0.9464285714285714,True
2025-11-13,BLR_129707,713.0747649304705,5,2102.0,0.9285714285714286,True
2025-11-13,BLR_129708,743.1681275647447,5,2744.0,1.0,True
2025-11-13,BLR_129709,314.45598928412,2,3369.0,0.35714285714285715,False
2025-11-13,BLR_129710,27.398280977336295,1,2.0,0.017857142857142856,False
2025-11-13,BLR_129711,313.10333772039183,2,3008.0,0.3392857142857143,False
2025-11-13,BLR_129712,735.2711566762106,5,3756.0,0.9821428571428571,True
2025-11-13,BLR_129713,440.5678305307586,3,4.0,0.5357142857142857,False
2025-11-13,BLR_129714,288.3261685313659,2,1221.0,0.2857142857142857,False
2025-11-13,BLR_129715,548.6557304005693,3,3903.0,0.6964285714285714,False
2025-11-13,BLR_129716,546.3917371352669,3,2472.0,0.6785714285714286,False
2025-11-13,BLR_129717,642.4526753000796,5,642.0,0.875,False
2025-11-13,BLR_129718,324.14012797142027,2,1991.0,0.375,False
2025-11-13,BLR_129719,617.2613775237675,5,2439.0,0.8214285714285714,False
2025-11-13,BLR_129720,566.7773517743412,5,1520.0,0.75,False
2025-11-13,BLR_129721,102.37968796469843,1,1629.0,0.125,False
2025-11-13,BLR_129722,563.4221596762034,5,1213.0,0.7321428571428571,False
2025-11-13,BLR_129723,473.83504632906164,3,1.0,0.5714285714285714,False
2025-11-13,BLR_129724,305.8449367591658,2,456.0,0.30357142857142855,False
2025-11-13,BLR_129725,730.1993682793213,9,2947.0,0.9642857142857143,True
2025-11-13,BLR_129727,602.0670527606544,5,559.0,0.7857142857142857,False
2025-11-13,BLR_129728,340.96773886807574,2,2301.0,0.4107142857142857,False
2025-11-13,BLR_129729,570.0182680928622,3,3512.0,0.7678571428571429,False
2025-11-13,BLR_129730,639.0081090818678,5,2286.0,0.8571428571428571,False
2025-11-13,BLR_129731,99.59840591061696,1,1831.0,0.08928571428571429,False
2025-11-13,BLR_129732,104.5797148969063,1,1293.0,0.14285714285714285,False
2025-11-13,BLR_129733,602.9669959837413,5,2334.0,0.8035714285714286,False
2025-11-13,BLR_129735,141.43901487359733,1,2558.0,0.23214285714285715,False
2025-11-13,BLR_129736,135.42349642582957,1,1107.0,0.19642857142857142,False
2025-11-13,BLR_129738,399.5656150379211,2,6150.0,0.4642857142857143,False
2025-11-13,BLR_129739,356.5679042511632,1,13056.0,0.42857142857142855,False
2025-11-13,BLR_129740,561.4851163870011,5,1.0,0.7142857142857143,False
2025-11-14,BLR_120033,618.5170210745708,5,106.0,0.7857142857142857,False
